vehicle_id,n_readouts,first_time,last_time,observation_duration
6266,57,3.0,283.4,280.4
6268,52,6.8,246.0,239.2
6269,21,0.0,217.2,217.2
6270,41,2.6,207.4,204.8
6271,63,10.2,296.8,286.6
6273,62,4.6,320.6,316.0
6276,95,5.8,340.0,334.2
6277,51,11.2,234.2,223.0
6279,54,1.4,263.8,262.40000000000003
6280,69,3.6,287.0,283.4
6282,60,8.6,263.6,255.00000000000003
6283,49,4.4,252.0,247.6
6284,65,3.6,330.2,326.59999999999997
6285,60,2.8,351.2,348.4
6286,93,5.4,360.6,355.20000000000005
6288,10,11.2,208.0,196.8
6291,58,2.2,335.0,332.8
6292,67,7.0,259.8,252.8
6293,66,3.6,324.0,320.4
6294,105,0.0,359.6,359.6
6295,25,14.0,262.6,248.60000000000002
6297,83,0.0,343.0,343.0
6298,77,2.0,269.6,267.6
6299,28,3.8,136.0,132.2
6300,27,0.0,308.6,308.6
6301,61,3.4,213.2,209.79999999999998
6302,65,2.0,310.2,308.2
6303,69,35.8,341.4,305.59999999999997
6304,72,5.6,363.8,358.2
6305,71,4.6,264.4,259.79999999999995
6306,91,3.6,327.0,323.4
6307,65,11.4,343.0,331.6
6309,214,0.6,302.4,301.79999999999995
6310,78,8.8,356.4,347.59999999999997
6311,38,4.2,320.6,316.40000000000003
6312,54,3.6,359.0,355.4
6314,32,4.6,87.2,82.60000000000001
6315,73,27.2,323.8,296.6
6319,79,14.6,345.2,330.59999999999997
6320,110,1.0,352.4,351.4
6321,34,0.0,306.4,306.4
6322,60,2.4,300.6,298.20000000000005
6323,83,0.0,347.0,347.0
6324,64,4.8,349.8,345.0
6325,48,7.4,264.6,257.20000000000005
6326,59,58.8,338.6,279.8
6328,47,7.0,222.6,215.6
6329,29,1.0,143.2,142.2
6330,104,4.2,361.0,356.8
6331,88,6.4,347.0,340.6
6332,27,36.2,317.8,281.6
6333,39,57.4,341.8,284.40000000000003
6334,35,8.2,289.2,281.0
6335,33,3.6,266.2,262.59999999999997
6337,82,5.8,363.4,357.59999999999997
6338,61,0.0,245.8,245.8
6339,28,19.8,270.0,250.2
6340,25,9.4,352.4,343.0
6341,48,0.2,295.4,295.2
6343,65,2.4,353.0,350.6
6344,29,5.4,314.0,308.6
6345,72,2.0,262.4,260.4
6346,16,9.4,160.2,150.79999999999998
6347,22,2.8,140.4,137.6
6350,21,16.8,141.8,125.00000000000001
6351,30,4.8,148.2,143.39999999999998
6353,17,0.0,251.0,251.0
6354,47,2.6,149.8,147.20000000000002
6357,51,1.4,284.4,283.0
6360,88,1.6,289.8,288.2
6362,14,4.2,128.6,124.39999999999999
6363,24,44.8,308.4,263.59999999999997
6364,74,9.2,341.4,332.2
6365,28,4.2,299.6,295.40000000000003
6367,9,0.0,140.4,140.4
6368,49,8.2,241.6,233.4
6369,30,4.0,135.6,131.6
6370,43,4.6,227.4,222.8
6371,49,0.0,253.6,253.6
6372,87,0.0,336.6,336.6
6374,118,1.8,266.4,264.59999999999997
6375,9,1.0,143.8,142.8
6376,76,1.0,288.0,287.0
6377,65,7.4,285.8,278.40000000000003
6378,91,4.6,323.4,318.79999999999995
6379,48,9.8,351.0,341.2
6380,69,18.2,352.8,334.6
6382,80,0.0,353.0,353.0
6383,43,9.2,200.2,191.0
6385,66,11.4,345.2,333.8
6390,12,8.0,134.8,126.80000000000001
6392,66,4.8,263.0,258.2
6393,30,4.4,128.4,124.0
6395,51,0.0,287.8,287.8
6396,51,3.8,170.8,167.0
6397,89,9.6,317.6,308.0
6399,74,8.2,320.2,312.0
6400,92,6.8,351.8,345.0
6401,74,2.0,318.0,316.0
6402,15,2.0,158.0,156.0
6403,66,33.6,350.0,316.4
6405,61,0.0,354.6,354.6
6407,79,1.4,350.6,349.20000000000005
6408,47,14.8,286.4,271.59999999999997
6412,28,24.0,157.6,133.6
6413,24,55.2,279.8,224.60000000000002
6415,80,2.6,327.0,324.4
6416,38,6.0,168.8,162.8
6418,83,4.8,322.4,317.59999999999997
6419,81,2.6,355.4,352.79999999999995
6421,11,0.6,147.2,146.6
6422,66,5.6,290.2,284.59999999999997
6423,60,2.0,334.4,332.4
6427,24,0.0,136.2,136.2
6428,15,5.8,140.4,134.6
6429,25,4.2,141.4,137.20000000000002
6430,30,19.2,174.8,155.60000000000002
6431,44,6.6,342.6,336.0
6432,24,4.8,127.6,122.8
6433,80,0.0,348.2,348.2
6435,85,2.4,343.0,340.6
6436,6,4.2,75.4,71.2
6437,25,10.2,202.4,192.20000000000002
6438,78,5.8,351.0,345.2
6439,9,7.0,138.0,131.0
6440,82,4.6,348.4,343.79999999999995
6441,47,24.6,352.6,328.0
6442,45,11.4,308.6,297.20000000000005
6443,70,2.8,305.2,302.4
6445,40,3.8,218.6,214.79999999999998
6446,73,5.6,354.2,348.59999999999997
6447,69,5.4,345.2,339.8
6452,55,7.6,263.8,256.2
6453,42,0.0,351.6,351.6
6455,35,6.6,138.8,132.20000000000002
6456,80,4.6,347.8,343.2
6457,45,18.4,260.4,241.99999999999997
6458,64,4.4,342.0,337.6
6459,89,5.8,357.4,351.59999999999997
6460,68,4.8,329.2,324.4
6462,36,4.4,309.6,305.20000000000005
6464,78,0.6,353.6,353.0
6465,12,9.0,177.2,168.2
6468,35,15.6,190.6,175.0
6469,73,3.0,294.2,291.2
6472,83,4.0,357.4,353.4
6473,66,5.6,347.2,341.59999999999997
6474,57,8.2,287.6,279.40000000000003
6475,57,4.8,154.6,149.79999999999998
6476,68,3.6,351.2,347.59999999999997
6477,48,10.2,247.4,237.20000000000002
6478,16,0.4,205.0,204.6
6480,41,6.0,127.6,121.6
6482,43,7.8,213.6,205.79999999999998
6483,69,5.0,342.6,337.6
6484,88,5.2,335.8,330.6
6485,52,1.2,285.6,284.40000000000003
6486,35,2.8,166.6,163.79999999999998
6487,59,9.8,318.6,308.8
6488,55,0.0,345.8,345.8
6492,91,4.2,347.8,343.6
6493,49,4.8,352.6,347.8
6494,25,22.2,135.0,112.8
6495,75,10.4,349.0,338.6
6497,88,8.2,353.2,345.0
6498,50,4.6,259.2,254.6
6499,42,6.4,200.2,193.79999999999998
6501,55,0.0,345.4,345.4
6502,30,4.6,141.4,136.8
6505,53,22.6,288.2,265.59999999999997
6506,9,10.6,135.2,124.6
6508,74,8.4,345.2,336.8
6510,72,6.8,348.0,341.2
6511,83,7.2,343.0,335.8
6512,54,6.6,302.4,295.79999999999995
6514,72,10.0,348.0,338.0
6516,69,7.6,351.2,343.59999999999997
6517,68,23.2,355.2,332.0
6518,76,0.2,290.8,290.6
6523,55,22.6,319.2,296.59999999999997
6524,40,9.6,352.0,342.4
6525,74,5.8,336.2,330.4
6526,48,0.0,206.2,206.2
6528,33,0.0,243.2,243.2
6531,27,1.2,244.4,243.20000000000002
6532,45,9.4,230.0,220.6
6533,77,8.6,323.2,314.59999999999997
6534,26,8.6,118.8,110.2
6535,41,21.2,189.2,168.0
6536,84,7.2,341.8,334.6
6537,83,3.6,330.2,326.59999999999997
6539,96,4.6,348.2,343.59999999999997
6540,15,24.6,192.6,168.0
6541,55,4.6,349.0,344.4
6542,36,9.6,339.6,330.0
6543,11,41.4,144.6,103.19999999999999
6545,58,4.2,346.6,342.40000000000003
6547,44,2.4,346.6,344.20000000000005
6548,78,7.0,334.4,327.4
6549,10,12.6,124.8,112.2
6550,13,0.0,161.2,161.2
6551,50,8.4,219.0,210.6
6555,22,2.2,139.6,137.4
6556,110,4.6,355.6,351.0
6558,56,0.0,285.0,285.0
6560,66,5.6,336.4,330.79999999999995
6561,76,9.2,353.4,344.2
6565,131,0.0,322.8,322.8
6567,19,0.0,156.8,156.8
6568,19,0.8,125.2,124.4
6569,42,2.4,207.2,204.79999999999998
6570,83,5.0,344.8,339.8
6571,84,4.6,351.6,347.0
6572,62,7.2,326.2,319.0
6573,62,4.2,352.8,348.6
6575,33,0.0,303.2,303.2
6576,26,6.6,133.0,126.4
6577,100,1.4,347.6,346.20000000000005
6578,71,8.6,298.2,289.59999999999997
6579,42,4.4,304.6,300.20000000000005
6580,27,9.4,155.4,146.0
6582,62,3.6,337.6,334.0
6584,36,4.4,166.6,162.2
6585,34,5.8,194.6,188.79999999999998
6586,9,12.2,126.4,114.2
6587,8,15.8,129.2,113.39999999999999
6588,31,6.2,170.0,163.8
6589,62,8.2,328.8,320.6
6590,88,3.8,334.2,330.4
6591,46,23.8,247.8,224.0
6592,21,12.2,141.6,129.4
6596,108,7.0,345.8,338.8
6597,62,0.6,336.2,335.59999999999997
6598,89,5.2,333.2,328.0
6599,55,2.8,296.2,293.4
6600,72,4.0,337.8,333.8
6601,33,0.0,145.4,145.4
6602,14,4.2,179.8,175.60000000000002
6603,75,12.0,345.0,333.0
6604,34,5.0,189.0,184.0
6605,64,8.6,321.2,312.59999999999997
6606,91,4.2,344.8,340.6
6608,81,4.8,327.0,322.2
6609,105,3.4,335.8,332.40000000000003
6610,65,1.2,221.8,220.60000000000002
6611,73,0.6,199.2,198.6
6613,20,9.6,317.6,308.0
6614,31,0.0,335.6,335.6
6615,20,1.4,73.4,72.0
6617,86,5.8,348.4,342.59999999999997
6618,70,5.6,325.4,319.79999999999995
6619,88,1.0,336.4,335.4
6620,71,0.0,304.2,304.2
6621,56,7.6,328.4,320.79999999999995
6623,10,8.8,154.4,145.6
6624,21,0.8,161.0,160.2
6626,121,1.4,331.2,329.8
6629,65,6.4,322.4,316.0
6630,5,4.6,144.6,140.0
6631,93,0.6,275.8,275.2
6632,11,4.8,142.4,137.6
6633,63,16.0,329.0,313.0
6634,41,6.6,296.6,290.0
6635,81,4.4,356.4,352.0
6636,19,5.6,207.8,202.20000000000002
6637,95,9.0,351.2,342.2
6639,12,13.8,158.8,145.0
6641,72,0.0,247.6,247.6
6642,6,0.2,106.6,106.39999999999999
6643,71,1.0,333.8,332.8
6645,32,2.2,133.8,131.60000000000002
6646,24,0.8,167.0,166.2
6647,103,3.6,351.0,347.4
6648,59,4.4,346.4,342.0
6650,74,4.0,333.6,329.6
6651,8,16.0,104.8,88.8
6652,9,22.6,226.0,203.4
6653,54,1.6,315.0,313.4
6655,65,5.0,348.6,343.6
6658,66,19.2,313.6,294.40000000000003
6659,73,0.6,321.4,320.79999999999995
6660,53,1.6,188.8,187.20000000000002
6662,66,6.8,341.6,334.8
6663,36,10.6,246.0,235.4
6665,19,4.6,143.0,138.4
6666,21,2.0,286.2,284.2
6668,33,4.8,168.8,164.0
6669,64,0.0,337.0,337.0
6670,32,9.8,294.4,284.59999999999997
6671,53,4.8,348.6,343.8
6672,17,4.4,147.6,143.2
6673,68,3.6,309.4,305.79999999999995
6674,48,4.6,251.4,246.8
6675,94,6.2,330.8,324.6
6677,81,5.2,334.4,329.2
6679,10,15.4,289.8,274.40000000000003
6680,19,9.2,347.0,337.8
6681,32,15.2,302.2,287.0
6682,27,0.0,299.4,299.4
6684,105,0.0,309.4,309.4
6685,26,0.0,140.0,140.0
6687,80,2.2,338.2,336.0
6688,49,2.0,335.4,333.4
6689,19,15.8,344.2,328.4
6690,9,12.6,275.2,262.59999999999997
6691,13,3.0,292.8,289.8
6692,60,4.6,326.0,321.4
6693,59,0.0,286.0,286.0
6694,58,27.6,353.6,326.0
6697,118,9.4,322.2,312.8
6698,62,5.0,329.8,324.8
6699,75,0.0,337.0,337.0
6700,97,4.2,338.8,334.6
6701,102,5.6,344.4,338.79999999999995
6702,18,1.6,141.8,140.20000000000002
6703,38,7.0,337.8,330.8
6704,60,2.6,285.6,283.0
6705,11,1.8,196.4,194.6
6706,100,6.6,323.0,316.4
6707,66,10.2,305.0,294.8
6708,93,6.4,328.4,322.0
6709,27,10.2,143.0,132.8
6711,52,4.8,254.8,250.0
6712,74,6.0,257.8,251.8
6713,17,0.8,204.4,203.6
6714,45,11.2,308.0,296.8
6715,95,5.0,336.6,331.6
6716,10,1.4,119.0,117.6
6717,11,16.0,170.0,154.0
6718,61,4.2,337.8,333.6
6719,45,7.8,230.4,222.6
6720,14,0.0,219.0,219.0
6723,8,1.8,129.4,127.60000000000001
6724,24,7.2,141.4,134.20000000000002
6725,22,3.6,247.8,244.20000000000002
6726,21,8.2,140.6,132.4
6727,22,6.8,131.4,124.60000000000001
6728,66,20.6,330.0,309.4
6729,66,4.2,349.4,345.2
6731,51,4.2,289.8,285.6
6732,9,0.2,129.6,129.4
6735,49,4.6,268.2,263.59999999999997
6736,8,2.8,113.2,110.4
6738,11,1.2,119.0,117.8
6740,72,4.8,332.8,328.0
6742,9,10.6,207.8,197.20000000000002
6746,30,2.4,139.6,137.2
6748,32,4.6,296.4,291.79999999999995
6750,36,6.8,210.8,204.0
6751,68,10.8,287.0,276.2
6752,7,30.4,141.0,110.6
6753,24,7.4,250.6,243.2
6754,36,1.0,209.2,208.2
6755,42,4.6,209.8,205.20000000000002
6759,23,4.8,261.0,256.2
6760,68,0.0,308.6,308.6
6761,68,10.2,288.2,278.0
6765,44,11.2,209.0,197.8
6766,12,25.4,252.0,226.6
6771,23,0.0,144.2,144.2
6772,32,37.8,215.0,177.2
6773,37,8.4,269.8,261.40000000000003
6775,81,5.8,336.4,330.59999999999997
6778,49,5.4,282.0,276.6
6780,53,4.6,291.8,287.2
6784,41,6.8,208.8,202.0
6785,41,1.4,215.4,214.0
6787,38,5.0,215.0,210.0
6788,83,9.2,336.0,326.8
6789,40,5.0,216.0,211.0
6792,6,2.2,76.8,74.6
6793,33,5.6,106.4,100.80000000000001
6794,45,5.6,306.2,300.59999999999997
6795,46,4.4,209.2,204.79999999999998
6796,24,0.0,219.6,219.6
6797,42,6.8,216.2,209.39999999999998
6798,7,9.8,119.0,109.2
6799,93,0.0,335.0,335.0
6800,15,0.6,292.8,292.2
6801,133,5.6,325.8,320.2
6803,22,4.6,142.0,137.4
6804,70,6.2,348.4,342.2
6805,70,5.6,346.6,341.0
6806,94,4.0,337.8,333.8
6808,59,10.6,264.2,253.6
6809,67,6.2,303.2,297.0
6810,28,6.4,144.0,137.6
6812,20,5.0,132.0,127.0
6813,25,1.6,143.8,142.20000000000002
6815,30,2.8,165.4,162.6
6817,25,6.0,141.8,135.8
6818,43,0.0,275.8,275.8
6819,69,6.4,320.6,314.20000000000005
6820,44,11.2,230.6,219.4
6821,23,6.2,131.0,124.8
6822,21,23.8,232.2,208.39999999999998
6823,15,1.4,280.0,278.6
6824,25,6.4,141.6,135.2
6825,48,6.4,263.8,257.40000000000003
6826,30,8.2,156.4,148.20000000000002
6828,65,6.4,346.6,340.20000000000005
6829,35,6.6,177.4,170.8
6831,69,5.6,281.0,275.4
6832,44,12.2,320.6,308.40000000000003
6833,14,13.6,181.0,167.4
6834,63,0.4,342.8,342.40000000000003
6835,23,4.4,231.0,226.6
6837,54,6.0,283.8,277.8
6838,58,18.8,333.4,314.59999999999997
6840,20,5.0,207.2,202.2
6842,46,6.2,210.0,203.8
6843,51,13.2,306.4,293.2
6844,31,5.6,134.6,129.0
6845,82,15.4,329.8,314.40000000000003
6846,31,9.2,198.6,189.4
6848,58,18.0,331.6,313.6
6852,98,4.8,334.2,329.4
6856,55,6.2,332.4,326.2
6857,6,15.4,141.0,125.6
6858,98,5.4,337.2,331.8
6859,29,4.2,208.2,204.0
6860,43,3.6,215.4,211.8
6861,13,7.4,128.8,121.4
6864,30,6.4,130.2,123.79999999999998
6866,49,5.4,293.0,287.6
6867,29,6.2,144.4,138.20000000000002
6869,45,5.6,322.8,317.2
6870,15,18.4,134.6,116.19999999999999
6873,53,7.8,304.2,296.4
6874,80,2.6,333.6,331.0
6875,78,5.2,333.4,328.2
6876,43,2.4,196.4,194.0
6877,13,20.8,180.4,159.6
6878,58,4.6,291.4,286.79999999999995
6879,51,6.6,338.0,331.4
6880,76,9.6,345.8,336.2
6883,69,6.0,321.6,315.6
6884,67,6.2,336.6,330.40000000000003
6885,58,4.8,327.8,323.0
6886,90,3.4,335.8,332.40000000000003
6887,68,4.8,326.2,321.4
6889,46,7.6,315.0,307.4
6890,43,32.8,278.0,245.2
6892,90,5.2,341.4,336.2
6894,55,4.8,275.6,270.8
6900,46,11.2,211.8,200.60000000000002
6901,65,0.2,199.2,199.0
6902,73,0.6,301.6,301.0
6903,47,6.4,330.4,324.0
6904,43,3.6,213.2,209.6
6905,75,11.4,347.0,335.6
6906,30,12.0,207.0,195.0
6907,62,24.8,316.2,291.4
6908,66,11.4,333.4,322.0
6909,5,10.2,140.6,130.4
6910,85,10.8,319.2,308.4
6911,7,20.4,118.2,97.80000000000001
6913,14,0.0,123.2,123.2
6915,73,6.4,334.0,327.6
6916,54,6.2,337.4,331.2
6917,66,4.8,335.6,330.8
6918,26,1.6,145.8,144.20000000000002
6922,53,7.0,306.4,299.4
6925,29,5.0,143.8,138.8
6926,40,5.6,251.8,246.20000000000002
6927,48,6.4,322.8,316.40000000000003
6928,86,1.4,342.6,341.20000000000005
6929,49,7.0,338.6,331.6
6931,86,5.2,316.2,311.0
6932,70,12.4,344.6,332.20000000000005
6934,113,2.4,323.0,320.6
6935,32,18.0,180.6,162.6
6936,60,4.2,320.6,316.40000000000003
6937,48,10.4,316.4,306.0
6939,107,7.2,333.4,326.2
6940,78,6.4,330.2,323.8
6941,33,6.8,139.4,132.6
6942,37,2.6,340.8,338.2
6943,88,18.0,321.6,303.6
6944,62,4.8,323.8,319.0
6945,18,6.8,206.4,199.6
6946,64,5.6,331.6,326.0
6947,71,4.2,292.6,288.40000000000003
6948,72,2.2,323.0,320.8
6949,135,0.0,342.0,342.0
6950,25,2.8,328.6,325.8
6952,60,5.8,287.2,281.4
6955,81,4.6,337.8,333.2
6956,12,5.6,94.6,89.0
6957,27,6.4,138.0,131.6
6958,68,4.4,335.8,331.40000000000003
6959,41,2.8,319.0,316.2
6960,47,2.0,129.2,127.19999999999999
6961,178,2.2,333.2,331.0
6962,56,6.6,273.4,266.79999999999995
6963,13,3.6,129.2,125.6
6964,66,7.0,285.0,278.0
6965,56,0.0,295.8,295.8
6966,63,5.8,332.6,326.8
6967,14,6.4,117.8,111.39999999999999
6968,55,1.6,337.8,336.2
6969,84,4.8,343.0,338.2
6971,29,9.6,139.0,129.4
6972,71,5.2,338.2,333.0
6973,90,4.0,291.8,287.8
6976,15,3.6,139.0,135.4
6977,95,7.4,326.2,318.8
6978,40,8.4,300.2,291.8
6979,67,6.8,321.4,314.59999999999997
6980,64,0.0,333.2,333.2
6981,35,1.4,299.2,297.8
6984,52,0.0,295.4,295.4
6985,37,17.8,299.2,281.4
6989,64,6.0,324.4,318.4
6990,71,4.2,314.4,310.2
6991,63,15.4,313.6,298.20000000000005
6992,10,13.2,134.0,120.8
6995,49,5.0,211.8,206.8
6998,43,2.8,213.0,210.2
6999,59,20.8,323.2,302.4
7000,50,11.0,331.8,320.8
7001,50,5.0,282.6,277.6
7002,32,1.4,310.4,309.0
7003,61,5.8,314.6,308.8
7005,24,13.6,142.0,128.4
7006,49,15.4,213.0,197.6
7008,53,5.2,336.0,330.8
7009,36,0.0,180.0,180.0
7010,51,0.4,195.4,195.0
7011,13,0.2,132.4,132.20000000000002
7013,54,10.2,325.8,315.6
7014,58,4.8,309.2,304.4
7017,25,4.8,141.0,136.2
7019,82,0.0,302.0,302.0
7020,15,7.8,143.2,135.39999999999998
7021,85,0.0,340.8,340.8
7022,50,0.0,326.8,326.8
7024,26,3.8,130.8,127.00000000000001
7027,15,3.0,143.6,140.6
7029,28,4.4,323.6,319.20000000000005
7030,68,9.8,330.0,320.2
7032,61,4.6,262.2,257.59999999999997
7033,59,3.6,285.2,281.59999999999997
7034,61,4.6,329.4,324.79999999999995
7037,63,4.4,286.0,281.6
7038,37,3.0,212.6,209.6
7040,87,5.2,334.4,329.2
7041,35,0.0,217.0,217.0
7042,84,3.4,295.8,292.40000000000003
7043,8,0.2,123.4,123.2
7044,75,0.0,331.8,331.8
7045,26,7.0,214.4,207.4
7047,109,1.4,334.6,333.20000000000005
7050,44,0.8,197.8,197.0
7051,28,21.2,134.4,113.2
7052,45,17.6,143.2,125.6
7053,59,1.6,271.8,270.2
7055,54,4.4,286.6,282.20000000000005
7056,76,3.0,326.6,323.6
7058,56,8.6,341.0,332.4
7059,15,3.6,137.4,133.8
7060,77,0.4,329.2,328.8
7061,106,4.8,320.4,315.59999999999997
7062,36,0.0,305.8,305.8
7064,26,1.6,210.4,208.8
7065,24,3.4,99.6,96.19999999999999
7067,58,0.0,275.2,275.2
7068,74,12.4,319.6,307.20000000000005
7069,18,3.6,138.6,135.0
7071,28,10.2,134.6,124.39999999999999
7073,53,2.2,331.6,329.40000000000003
7076,87,6.8,330.4,323.59999999999997
7077,29,12.6,298.2,285.59999999999997
7081,88,11.0,321.0,310.0
7082,26,6.0,142.4,136.4
7083,16,1.4,185.0,183.6
7085,52,0.0,332.4,332.4
7086,26,6.0,140.8,134.8
7087,59,8.2,312.4,304.2
7088,75,0.8,333.4,332.59999999999997
7090,47,102.2,315.4,213.2
7091,31,4.6,137.2,132.6
7092,10,1.0,124.2,123.2
7094,33,0.0,308.4,308.4
7097,12,3.6,129.0,125.4
7098,70,5.6,250.4,244.8
7100,20,15.6,210.0,194.4
7103,61,16.4,335.0,318.6
7105,27,5.8,139.4,133.6
7106,86,1.4,343.4,342.0
7108,39,4.8,331.6,326.8
7109,10,4.2,136.2,132.0
7111,52,4.8,240.0,235.2
7113,58,5.8,338.8,333.0
7116,32,0.0,254.0,254.0
7120,22,2.6,326.6,324.0
7121,71,1.8,311.0,309.2
7122,58,8.2,279.0,270.8
7123,68,7.4,310.6,303.20000000000005
7124,12,0.0,160.0,160.0
7125,34,4.4,324.4,320.0
7126,64,28.4,335.6,307.20000000000005
7127,67,0.6,244.4,243.8
7128,8,38.0,131.8,93.80000000000001
7130,20,1.4,125.4,124.0
7131,71,2.4,324.0,321.6
7132,19,4.2,141.4,137.20000000000002
7133,33,15.4,297.8,282.40000000000003
7134,63,5.8,269.4,263.59999999999997
7135,70,13.0,323.8,310.8
7137,117,0.6,340.8,340.2
7138,24,0.0,140.0,140.0
7139,47,4.4,339.4,335.0
7140,94,2.0,341.2,339.2
7141,17,48.8,171.6,122.8
7142,47,5.6,243.4,237.8
7143,9,136.4,202.6,66.19999999999999
7144,37,0.0,250.2,250.2
7145,60,6.4,343.8,337.40000000000003
7146,60,2.8,318.0,315.2
7147,11,11.0,130.4,119.4
7148,60,2.2,224.0,221.8
7149,44,0.0,339.4,339.4
7150,81,0.6,304.6,304.0
7152,42,0.0,205.0,205.0
7153,60,8.4,323.4,315.0
7154,73,8.4,340.6,332.20000000000005
7155,43,0.0,212.6,212.6
7156,76,13.0,316.0,303.0
7158,40,5.4,290.4,285.0
7159,71,8.2,326.0,317.8
7162,53,4.6,281.4,276.79999999999995
7164,14,11.8,133.2,121.39999999999999
7165,87,2.6,334.6,332.0
7167,88,1.0,305.4,304.4
7168,5,8.2,70.2,62.0
7169,40,21.8,196.4,174.6
7174,9,19.2,144.6,125.39999999999999
7175,18,11.4,139.0,127.6
7176,68,11.2,247.8,236.60000000000002
7177,75,6.0,316.8,310.8
7180,30,3.8,142.0,138.2
7181,69,4.8,315.8,311.0
7184,74,4.4,336.8,332.40000000000003
7185,77,4.6,305.4,300.79999999999995
7186,26,19.0,141.0,122.0
7187,33,9.8,317.6,307.8
7188,40,9.0,263.8,254.8
7192,67,3.6,324.4,320.79999999999995
7193,88,11.2,285.2,274.0
7194,81,4.8,324.4,319.59999999999997
7196,73,5.6,329.2,323.59999999999997
7197,47,0.0,338.4,338.4
7198,49,28.0,333.6,305.6
7199,74,15.8,344.0,328.2
7201,39,13.2,279.6,266.40000000000003
7202,57,10.4,316.4,306.0
7203,47,3.2,283.0,279.8
7204,47,5.4,313.0,307.6
7209,54,4.6,348.2,343.59999999999997
7211,83,5.6,335.0,329.4
7213,26,3.8,139.8,136.0
7214,88,2.8,314.4,311.59999999999997
7215,26,7.4,123.2,115.8
7216,35,7.6,207.0,199.4
7217,27,5.2,175.6,170.4
7218,41,21.2,262.4,241.2
7220,27,4.2,138.6,134.4
7221,26,2.6,137.8,135.20000000000002
7222,90,0.0,328.2,328.2
7226,85,5.4,314.2,308.8
7227,40,0.0,336.4,336.4
7229,13,22.2,140.6,118.39999999999999
7230,78,5.6,345.6,340.0
7231,24,6.4,289.6,283.20000000000005
7232,29,2.0,129.4,127.4
7233,77,4.4,338.4,334.0
7234,92,0.0,330.0,330.0
7235,90,0.4,330.6,330.20000000000005
7237,63,12.0,326.8,314.8
7240,102,2.0,300.6,298.6
7241,67,13.8,331.2,317.4
7242,69,3.8,337.0,333.2
7244,34,0.4,336.6,336.20000000000005
7246,24,4.4,124.4,120.0
7247,54,0.0,263.6,263.6
7248,80,0.2,317.0,316.8
7251,43,4.8,207.0,202.2
7252,66,12.2,324.4,312.2
7253,33,10.2,179.8,169.60000000000002
7255,31,0.2,204.0,203.8
7256,24,5.2,130.0,124.8
7258,23,6.0,314.8,308.8
7260,28,14.0,200.0,186.0
7264,29,1.2,274.4,273.2
7265,22,4.8,136.8,132.0
7266,98,0.0,332.0,332.0
7267,30,4.2,140.8,136.60000000000002
7268,37,1.4,316.8,315.40000000000003
7270,29,5.0,90.6,85.6
7271,50,10.0,304.6,294.6
7272,52,3.2,209.0,205.8
7274,64,7.8,308.2,300.4
7275,57,6.4,319.0,312.6
7281,65,8.4,332.0,323.6
7282,69,17.2,329.6,312.40000000000003
7283,39,5.8,193.0,187.2
7284,61,9.0,338.2,329.2
7285,32,0.0,150.2,150.2
7286,22,10.6,261.2,250.6
7287,34,10.0,130.6,120.6
7288,76,14.0,319.0,305.0
7289,57,7.2,295.8,288.6
7290,25,32.0,138.8,106.80000000000001
7291,23,4.6,176.4,171.8
7292,89,7.0,276.0,269.0
7293,70,4.8,315.0,310.2
7294,73,8.4,328.2,319.8
7295,82,8.8,332.6,323.8
7296,20,6.2,132.2,125.99999999999999
7297,52,21.2,301.6,280.40000000000003
7298,13,0.0,176.4,176.4
7299,41,13.2,209.8,196.60000000000002
7300,60,22.4,315.8,293.40000000000003
7301,24,10.6,210.6,200.0
7302,52,5.6,316.0,310.4
7303,9,4.2,118.4,114.2
7304,116,5.2,330.8,325.6
7305,72,6.4,316.6,310.20000000000005
7306,20,3.8,122.8,119.0
7307,62,6.2,337.0,330.8
7308,19,8.4,191.0,182.6
7310,23,10.2,124.6,114.39999999999999
7311,80,7.8,344.2,336.4
7312,49,3.8,267.0,263.2
7314,26,10.6,142.4,131.8
7315,94,0.0,337.2,337.2
7317,60,8.0,307.6,299.6
7318,63,6.0,336.0,330.0
7319,20,26.8,137.0,110.2
7320,27,4.6,143.8,139.20000000000002
7322,27,0.4,142.2,141.79999999999998
7323,54,6.8,303.0,296.2
7324,25,4.8,143.2,138.39999999999998
7327,30,5.0,142.4,137.4
7330,52,6.2,286.2,280.0
7331,50,0.0,275.4,275.4
7333,27,22.0,140.2,118.19999999999999
7335,16,0.0,133.6,133.6
7336,71,0.0,330.6,330.6
7337,32,1.8,309.2,307.4
7338,19,0.0,280.0,280.0
7340,47,9.4,215.2,205.79999999999998
7341,76,0.0,319.0,319.0
7343,44,4.8,214.2,209.39999999999998
7344,117,9.2,327.6,318.40000000000003
7347,8,0.2,137.0,136.8
7348,26,3.6,138.0,134.4
7349,8,42.2,89.6,47.39999999999999
7350,57,6.0,273.6,267.6
7351,34,3.4,193.2,189.79999999999998
7354,54,4.8,287.6,282.8
7356,39,14.6,208.4,193.8
7357,30,14.8,287.6,272.8
7358,21,1.2,204.6,203.4
7360,25,3.6,128.8,125.20000000000002
7362,17,5.4,87.4,82.0
7363,91,1.0,337.0,336.0
7364,28,7.0,140.2,133.2
7365,28,5.2,200.0,194.8
7366,66,2.6,327.8,325.2
7368,51,0.0,256.4,256.4
7371,64,21.2,338.0,316.8
7372,40,4.8,187.8,183.0
